index,age,weight_lbs,temperature,heart_rate_bpm,resp_rate_bpm,mm,crt,mentation,vomiting,diarrhea,inappetence,lethargic,lameness,muscle_pain,joint_swelling,reported_weight_loss,skin_condition,is_4dx_tested
24095,2,73,100,146,43,2,0,4,2,3,0,2,0,1,2,0,2,Negative
24099,0.75,74,103,168,32,2,2,4,1,3,0,0,1,1,1,1,3,Positive
24100,0.9166666666666666,15,101,181,46,1,3,2,0,1,2,2,0,2,2,0,2,Negative
24101,1,86,101,113,31,2,0,1,2,1,2,2,0,2,2,0,2,Negative
24102,7,21,99,189,120,2,0,1,1,2,0,0,0,2,2,0,2,Negative
24105,5,78,99,105,22,2,0,4,3,3,2,0,0,2,2,0,2,Negative
24110,1,75,100,167,32,1,3,4,1,3,0,1,0,2,2,0,2,Negative
24115,2,31,99,169,131,1,3,4,1,3,2,0,0,2,2,1,2,Negative
24119,1,22,101,188,121,0,2,1,1,1,2,2,0,2,2,0,2,Negative
24123,2,11,101,115,33,2,0,4,3,3,3,2,0,2,2,0,2,Negative
24124,12,22,101,183,144,2,2,2,1,1,2,0,0,2,2,0,2,Negative
24126,1,43,100,101,129,1,3,1,3,3,2,2,0,2,2,0,2,Negative
24128,3,79,99,171,24,1,3,1,3,1,2,1,0,2,2,0,2,Negative
24130,1,43,102,156,36,1,3,4,3,1,1,2,0,2,2,0,2,Negative
24131,0.4166666666666667,14,102,185,19,2,1,4,3,1,2,0,0,2,2,0,2,Negative
24138,3,20,100,138,131,2,2,1,1,3,2,2,0,2,2,0,2,Negative
24139,0.25,33,100,91,141,0,2,1,3,3,2,2,0,2,2,0,2,Negative
24140,3,65,101,170,124,2,1,2,3,2,0,0,0,2,2,0,2,Negative
24143,8,31,101,177,29,1,3,2,2,3,2,0,0,0,2,1,2,Negative
24144,2,40,103,131,29,2,0,4,3,1,3,1,1,2,1,0,0,Positive
24146,0.5,13,101,164,28,2,2,2,2,1,0,1,0,0,2,0,2,Negative
24155,2,69,100,159,52,0,0,1,3,3,2,0,0,2,2,1,2,Negative
24156,1,72,99,102,18,2,2,1,3,1,2,1,0,2,2,0,2,Negative
24159,5,49,100,145,46,2,0,1,1,1,2,0,0,2,2,0,2,Negative
24163,12,43,100,163,40,2,0,1,1,2,0,0,0,2,2,0,0,Negative
24164,0.25,19,102,189,20,0,0,1,1,2,0,2,0,0,2,0,2,Negative
24167,2,19,102,159,123,2,1,4,3,0,2,2,0,2,0,0,2,Negative
24173,0.08333333333333333,33,101,134,54,2,0,2,1,3,2,1,0,2,2,0,2,Negative
24175,0.08333333333333333,90,101,182,33,2,0,1,1,1,2,0,0,2,2,0,2,Negative
24176,0.08333333333333333,88,101,107,20,0,1,4,3,1,2,0,0,2,2,0,0,Negative
24179,0.08333333333333333,11,102,173,142,2,2,1,3,3,0,2,0,2,2,0,0,Negative
24183,4,79,103,168,33,2,0,2,0,1,0,0,1,1,0,1,0,Positive
24184,3,48,100,159,30,2,2,4,1,1,2,2,0,2,2,0,2,Negative
24190,3,190,102,181,26,2,1,2,3,1,0,0,0,2,2,0,2,Negative
24193,1,19,101,134,122,2,1,4,1,1,0,2,0,2,2,0,2,Negative
24201,1,64,100,102,39,2,1,2,1,1,1,1,0,0,2,0,2,Negative
24202,1,70,100,102,39,2,0,1,3,3,2,2,0,2,2,0,2,Negative
24208,9,73,100,92,130,2,1,1,3,0,2,2,0,2,2,0,2,Negative
24209,7,10,100,155,126,1,3,2,3,3,2,0,0,2,2,1,2,Negative
24210,0.16666666666666666,50,102,158,124,2,1,2,3,1,2,2,0,2,0,1,2,Negative
24212,3,42,101,109,27,0,0,1,3,3,2,0,0,0,2,0,1,Negative
24213,1,15,99,134,42,1,3,1,3,3,2,2,0,2,1,0,2,Negative
24215,10,51,99,128,20,2,0,1,3,1,2,2,0,0,2,0,2,Negative
24216,0.75,44,102,174,38,1,3,2,1,1,2,2,0,2,2,0,2,Negative
24218,8,26,101,160,125,1,3,4,3,3,2,1,0,2,2,0,2,Negative
24220,1,15,102,183,24,1,3,1,3,2,2,2,0,2,2,0,2,Negative
24224,0.16666666666666666,14,100,131,48,2,0,1,1,1,0,2,0,2,2,0,2,Negative
24225,0.16666666666666666,77,102,117,27,0,0,2,3,1,2,2,0,2,2,0,2,Negative
24227,6,37,103,120,147,2,1,2,3,3,2,0,0,0,1,1,2,Positive
24228,4,42,101,179,41,1,3,4,2,2,2,0,0,2,2,0,0,Negative
24235,3,105,102,137,58,2,2,1,2,1,2,0,0,2,2,0,0,Negative
24238,1,61,100,154,56,2,0,1,3,3,2,0,0,0,2,0,2,Negative
24243,0.9166666666666666,73,99,119,56,2,2,2,1,1,0,0,0,2,2,0,4,Negative
24244,2,43,102,189,148,2,1,4,1,3,2,2,0,2,2,0,2,Negative
24245,10,87,100,103,32,2,2,4,3,3,1,2,0,0,2,0,0,Negative
24246,7,5,102,190,26,2,1,1,1,3,2,2,0,1,2,1,2,Negative
24248,2,41,99,167,146,1,3,1,3,1,2,2,0,2,2,0,2,Negative
24249,0.8333333333333334,79,101,150,48,2,0,1,1,3,0,2,0,2,2,0,2,Negative
24250,0.4166666666666667,50,100,177,56,2,0,2,3,1,2,2,0,0,2,1,2,Negative
24255,5,50,105,99,19,2,2,1,3,1,0,0,0,1,1,0,2,Positive
24262,6,18,102,94,145,2,0,2,3,3,2,2,0,2,0,0,2,Negative
24263,7,26,99,160,133,2,0,4,3,3,0,1,0,2,2,0,0,Negative
24266,0.08333333333333333,82,101,135,44,2,0,2,3,1,0,2,0,2,2,0,4,Negative
24269,0.4166666666666667,84,99,101,23,1,3,1,2,3,2,2,0,2,2,0,2,Negative
24271,2,14,99,186,140,2,2,2,0,3,2,2,0,2,2,0,2,Negative
24272,2,87,102,109,36,2,0,2,3,3,1,0,0,2,2,1,2,Negative
24275,2,52,100,106,28,2,0,2,3,1,0,1,0,2,2,0,2,Negative
24278,2,155,100,179,121,2,1,4,3,3,2,2,0,2,2,0,2,Negative
24279,14,25,99,187,140,2,0,2,3,1,2,2,0,2,2,0,2,Negative
24280,1,17,102,183,58,2,2,4,1,3,2,2,0,2,2,0,0,Negative
24284,2,30,100,90,52,2,0,1,3,1,2,0,0,2,2,0,2,Negative
24285,4,26,105,112,52,2,1,2,1,1,2,0,1,0,1,1,2,Positive
24287,0.08333333333333333,52,102,147,44,2,0,4,3,2,0,2,0,2,2,0,0,Negative
24291,1,60,102,171,59,2,0,4,1,3,2,0,0,2,2,0,2,Negative
24294,0.16666666666666666,61,102,157,24,2,2,2,2,1,1,2,0,2,2,0,2,Negative
24298,3,69,101,134,54,2,0,1,3,1,2,2,0,2,2,0,2,Negative
24301,0.4166666666666667,80,99,131,40,2,0,4,1,3,1,2,0,2,0,0,2,Negative
24303,2,11,104,157,51,2,1,2,1,1,2,1,1,2,1,1,0,Positive
24304,2,52,102,117,122,0,0,1,0,3,2,2,0,2,2,0,2,Negative
24305,1,56,102,131,139,2,2,1,2,1,2,2,0,2,2,1,2,Negative
24306,0.16666666666666666,42,100,152,58,1,3,4,3,3,2,2,0,2,2,0,2,Negative
24310,0.019230769230769232,67,99,97,136,2,0,2,3,1,0,0,0,2,2,0,0,Negative
24311,0.9166666666666666,51,99,174,55,2,0,1,3,1,2,2,0,2,2,0,2,Negative
24316,0.3333333333333333,81,101,143,60,2,0,1,1,1,0,2,0,0,2,0,2,Negative
24318,5,8,102,128,18,2,1,2,2,3,2,0,0,0,2,0,2,Negative
24320,2,14,101,164,21,2,1,1,1,3,2,2,0,2,0,0,2,Negative
24321,1,55,103,104,30,0,1,2,3,3,1,0,1,2,1,0,2,Positive
24322,1,19,103,147,131,2,0,2,1,3,0,0,0,1,1,0,2,Positive
24323,3,149,105,174,126,2,2,2,3,1,2,1,1,1,1,1,2,Positive
24326,0.16666666666666666,44,100,170,129,2,0,1,3,1,2,0,0,2,2,0,2,Negative
24327,9,27,99,90,60,2,2,4,1,0,0,2,0,2,2,0,2,Negative
24328,2,47,102,132,138,2,0,2,1,1,2,2,0,2,2,1,2,Negative
24331,1,11,99,181,25,2,1,2,3,2,2,0,0,2,0,0,2,Negative
24333,1,57,101,142,127,1,3,4,3,3,0,2,0,2,0,1,0,Negative
24336,1,187,99,118,144,2,0,4,1,1,1,2,0,2,2,0,2,Negative
24339,1,46,100,170,34,0,0,4,3,1,2,2,0,2,2,0,2,Negative
24340,0.9166666666666666,54,101,90,121,2,0,4,2,1,0,2,0,2,2,0,2,Negative
24341,6,36,101,181,50,2,1,4,3,1,2,2,0,2,0,0,2,Negative
24343,1,20,101,156,58,0,0,1,1,1,0,2,0,2,2,0,2,Negative
24346,5,83,102,155,56,2,0,1,3,1,0,2,0,2,2,0,2,Negative
24350,7,7,99,129,26,2,0,1,3,3,1,1,0,0,2,0,2,Negative
24352,3,60,100,190,56,1,3,4,3,3,2,2,0,2,2,0,2,Negative
24358,0.6666666666666666,75,99,97,52,2,1,2,3,3,2,2,0,2,2,0,2,Negative
24359,0.6666666666666666,38,102,93,32,2,1,4,3,2,2,2,0,2,2,0,2,Negative
24360,1,14,101,145,144,2,0,2,2,3,0,2,0,0,2,0,0,Negative
24362,8,27,99,129,39,2,0,0,1,3,2,1,0,0,2,1,2,Negative
24363,4,41,99,165,138,2,0,1,3,1,1,0,0,2,2,0,2,Negative
24364,0.16666666666666666,24,100,155,48,0,0,1,3,3,2,0,0,2,2,0,2,Negative
24366,0.07692307692307693,88,105,140,36,2,2,4,3,1,2,0,0,0,1,1,2,Positive
24367,0.07692307692307693,30,101,152,18,2,1,4,0,2,2,0,0,2,2,0,2,Negative
24368,5,44,101,130,145,2,0,1,3,3,0,2,0,2,2,0,2,Negative
24374,0.6666666666666666,7,104,140,129,0,0,1,1,3,2,2,1,1,1,1,2,Positive
24375,2,32,99,128,53,0,0,4,1,1,2,2,0,2,2,0,1,Negative
24379,0.25,73,102,153,58,1,3,1,1,1,2,2,0,0,2,0,2,Negative
24380,0.25,76,102,182,134,1,3,1,1,1,2,0,0,2,2,1,2,Negative
24382,2,20,102,124,43,1,3,4,1,3,2,1,0,2,2,0,2,Negative
24383,3,74,100,144,136,2,1,4,1,1,2,2,0,2,0,1,2,Negative
24389,0.16666666666666666,37,100,126,124,1,3,2,2,1,2,2,0,2,0,0,2,Negative
24396,5,44,100,136,54,2,0,1,3,0,0,2,0,0,2,0,2,Negative
24398,3,65,102,177,132,2,0,4,3,3,0,2,0,2,2,0,2,Negative
24400,3,76,99,103,38,1,3,1,1,1,2,2,0,2,2,1,2,Negative
24402,0.5,6,102,183,37,2,0,4,1,2,2,2,0,2,2,0,0,Negative
24407,0.9166666666666666,77,102,158,150,2,0,4,3,1,2,0,0,2,2,0,2,Negative
24409,1,42,100,161,127,2,0,1,1,3,2,1,0,2,2,0,0,Negative
24410,8,36,100,125,22,2,1,1,1,3,2,2,0,2,2,0,0,Negative
24411,0.9166666666666666,86,102,123,38,2,0,1,1,2,2,2,0,2,2,0,2,Negative
24413,13,39,103,163,41,2,2,2,2,1,0,2,0,1,1,1,0,Positive
24416,2,80,101,113,46,2,1,4,1,3,1,1,0,2,2,0,2,Negative
24417,2,87,102,128,32,2,2,2,3,1,1,1,0,0,2,0,2,Negative
24418,0.07692307692307693,71,99,105,27,2,0,1,1,1,2,1,0,2,2,0,0,Negative
24421,0.07692307692307693,58,100,91,47,2,0,1,3,3,2,2,0,1,2,0,2,Negative
24424,2,46,99,133,50,0,1,1,3,1,1,2,0,2,0,0,0,Negative
24426,2,76,101,184,135,2,0,4,3,1,1,0,0,2,2,0,2,Negative
24432,6,18,101,167,45,2,1,4,1,1,1,0,0,2,0,0,0,Negative
24436,1,57,100,157,136,2,1,0,2,0,2,2,0,2,2,0,0,Negative
24437,2,21,101,96,59,2,1,4,0,1,0,2,0,2,2,0,2,Negative
24439,0.08333333333333333,30,102,146,143,0,2,4,2,2,0,2,0,2,1,1,2,Negative
24440,13,56,100,105,30,1,3,1,3,1,2,1,0,2,2,0,2,Negative
24441,4,23,99,179,50,2,1,1,1,1,2,2,0,2,2,0,2,Negative
24444,2,59,100,152,141,0,0,2,1,3,2,1,0,1,2,0,2,Negative
24446,6,43,105,103,139,2,0,2,3,2,0,2,1,1,0,1,2,Positive
24451,5,37,102,88,149,2,1,2,1,1,1,0,0,2,2,0,2,Negative
24454,5,53,99,178,57,2,0,2,3,3,0,0,0,2,2,1,0,Negative
24457,0.4166666666666667,38,102,128,123,1,3,1,3,1,2,2,0,2,2,0,2,Negative
24462,0.5,64,100,111,58,0,0,4,2,2,2,2,0,2,2,0,2,Negative
24463,5,16,104,186,56,1,3,2,3,1,0,0,0,1,1,1,0,Positive
24465,1,35,102,190,47,2,0,4,0,3,0,2,0,0,2,0,0,Negative
24468,1,57,100,163,41,0,1,4,1,1,2,2,0,2,2,0,2,Negative
24469,1,79,100,149,139,2,2,1,2,3,2,2,0,2,2,0,2,Negative
24470,0.16666666666666666,29,99,112,31,1,3,2,1,1,0,0,0,2,2,0,2,Negative
24474,1,72,103,95,27,2,0,2,1,2,0,2,0,1,2,1,0,Positive
24483,0.08333333333333333,79,99,189,144,2,1,4,3,1,0,1,0,2,2,0,2,Negative
24488,0.08333333333333333,57,99,188,53,2,0,4,1,1,1,2,0,2,2,0,2,Negative
24491,2,48,105,161,28,2,0,2,3,3,0,0,1,1,1,1,0,Positive
24499,8,54,100,162,51,2,1,1,1,3,0,2,0,2,2,0,0,Negative
24500,3,65,100,141,35,2,2,2,3,3,2,2,0,2,2,0,2,Negative
24502,0.08333333333333333,37,101,94,40,1,3,2,3,1,0,2,0,2,0,0,2,Negative
24504,2,18,102,107,53,0,1,4,1,3,2,0,0,2,1,0,2,Negative
24505,2,49,100,134,25,2,0,1,1,3,2,0,0,0,2,0,2,Negative
24508,0.08333333333333333,32,99,178,60,2,0,4,2,3,2,0,0,2,2,0,2,Negative
24509,1,18,101,110,60,2,2,1,1,1,2,2,0,2,0,0,2,Negative
24511,0.019230769230769232,47,101,127,19,1,3,4,3,1,1,1,0,2,2,0,2,Negative
24512,0.019230769230769232,18,102,171,20,2,1,1,2,1,0,1,0,2,2,0,2,Negative
24515,0.019230769230769232,86,104,131,51,2,0,2,1,3,2,2,0,1,1,0,2,Positive
24516,2,18,102,179,59,0,0,2,0,1,0,2,0,2,2,0,2,Negative
24520,1,11,101,127,25,2,1,1,3,2,2,2,1,2,2,0,2,Negative
24523,1,73,99,163,24,2,0,4,3,3,0,1,0,2,2,0,2,Negative
24528,3,18,102,136,35,2,0,4,1,3,2,2,0,2,2,0,2,Negative
24529,9,52,99,107,51,2,1,2,0,3,2,0,0,2,0,0,2,Negative
24539,1,31,102,124,145,2,0,1,3,1,2,0,0,2,0,0,0,Negative
24544,2,83,100,152,42,2,0,4,1,3,2,2,0,0,2,0,2,Negative
24546,1,62,100,121,131,2,2,1,3,3,1,2,0,2,2,0,2,Negative
24548,0.3333333333333333,56,101,130,120,2,0,4,3,1,0,2,0,2,2,0,2,Negative
24549,1,18,104,100,128,1,3,2,1,3,1,1,0,0,1,1,0,Positive
24552,1,80,101,100,59,0,0,2,2,3,2,2,0,0,0,0,2,Negative
24553,1,83,103,163,57,2,0,2,1,1,0,2,1,2,1,1,2,Positive
24555,0.4166666666666667,58,105,110,24,2,0,2,1,3,0,1,0,0,1,1,3,Positive
24557,4,83,99,92,125,1,3,1,3,1,2,0,0,0,0,0,2,Negative
24559,5,51,102,178,124,2,1,2,0,3,2,2,0,2,2,0,2,Negative
24562,3,8,100,115,122,2,2,4,3,3,2,0,0,2,2,0,2,Negative
24564,0.16666666666666666,46,99,114,146,2,2,2,3,2,1,1,0,2,2,0,2,Negative
24565,0.16666666666666666,42,100,146,39,2,0,1,3,1,1,2,0,2,2,0,2,Negative
24571,1,44,101,175,133,2,0,2,1,3,2,2,0,2,0,0,2,Negative
24575,7,23,100,123,140,2,0,4,2,3,2,1,0,0,2,0,2,Negative
24578,3,40,99,151,147,2,2,4,3,1,2,2,0,2,2,0,2,Negative
24580,6,68,101,99,128,2,0,2,3,3,2,0,0,0,2,0,2,Negative
24583,4,19,100,110,51,1,3,2,3,1,2,0,0,2,2,0,2,Negative
24584,5,46,102,189,130,2,1,2,1,1,2,2,0,2,2,0,2,Negative
24585,0.07692307692307693,77,99,101,45,2,1,2,3,3,2,2,0,2,2,0,2,Negative
24590,0.4166666666666667,46,105,91,145,2,2,2,2,3,0,1,0,1,1,0,2,Positive
24592,1,84,101,110,51,0,2,2,3,1,0,1,0,2,2,0,2,Negative
24593,1,69,99,95,60,2,2,4,3,0,0,2,0,2,0,0,0,Negative
24594,15,77,102,160,19,0,0,2,3,3,0,0,0,2,2,0,2,Negative
24596,9,71,100,180,20,2,1,4,1,1,2,2,0,0,2,0,0,Negative
24599,1,90,101,157,47,2,1,2,2,3,0,1,0,2,0,0,2,Negative
24601,1,87,99,143,138,0,1,2,1,1,2,2,0,2,2,0,2,Negative
24609,8,29,99,90,148,2,2,1,1,1,2,2,0,2,2,0,0,Negative
24614,8,11,99,112,143,2,1,4,1,3,2,2,0,2,2,0,2,Negative
24618,0.16666666666666666,20,101,103,122,2,0,4,3,3,1,2,1,2,2,0,2,Negative
24621,0.16666666666666666,82,99,183,48,2,0,1,3,1,2,2,0,2,2,0,2,Negative
24623,10,89,100,105,139,0,0,1,1,3,2,0,0,2,2,0,2,Negative
24625,3,40,101,139,19,2,1,2,2,3,2,2,0,2,2,0,0,Negative
24626,8,15,100,184,20,2,0,1,2,3,2,2,0,0,2,0,0,Negative
24637,2,73,100,184,42,2,2,1,1,3,2,2,0,2,2,0,2,Negative
24639,1,88,99,120,31,0,0,1,1,3,2,1,0,2,2,0,2,Negative
24640,0.16666666666666666,11,103,161,125,1,3,2,1,3,0,0,1,1,1,1,0,Positive
24641,2,76,100,167,35,2,2,1,3,0,1,1,0,2,2,0,2,Negative
24642,8,17,99,131,31,2,2,1,3,3,2,1,0,2,2,0,1,Negative
24646,0.75,53,99,144,26,1,3,4,3,1,2,0,0,2,2,0,2,Negative
24648,0.16666666666666666,87,102,144,25,2,1,4,1,2,2,2,0,2,2,0,2,Negative
24653,0.08333333333333333,27,99,118,19,0,0,1,1,3,2,0,0,2,2,0,2,Negative
24659,1,29,102,132,129,2,2,2,1,2,2,2,0,2,2,0,2,Negative
24660,1,88,102,162,45,2,2,1,3,3,2,2,0,2,2,0,2,Negative
24662,1,64,101,140,54,2,0,4,1,3,2,0,0,2,0,0,2,Negative
24664,2,28,100,164,37,2,0,4,0,3,0,0,0,2,2,0,2,Negative
24665,2,47,105,104,50,2,2,2,1,1,0,2,0,0,0,0,2,Positive
24667,3,79,102,158,129,2,0,1,3,1,2,2,0,2,2,0,0,Negative
24668,1,29,100,126,53,2,0,2,3,3,2,0,0,2,0,0,2,Negative
24669,1,23,101,134,32,0,2,1,3,3,0,0,0,2,2,1,2,Negative
24670,9,196,104,174,127,2,0,2,2,2,1,1,0,1,1,1,2,Positive
24672,9,38,100,166,41,2,0,1,1,3,0,2,0,2,2,0,2,Negative
24673,5,75,102,182,59,2,0,2,1,0,2,2,0,2,0,0,2,Negative
24675,1,62,102,190,122,2,1,4,2,3,0,2,0,2,2,0,0,Negative
24678,2,88,99,185,20,1,3,2,3,3,3,2,0,2,2,0,2,Negative
24679,0.16666666666666666,80,102,146,123,2,0,4,1,1,2,2,1,2,2,0,2,Negative
24683,0.16666666666666666,127,100,132,55,2,0,1,1,1,2,2,0,2,2,0,2,Negative
24684,0.4166666666666667,61,102,128,131,2,0,4,2,3,2,1,0,2,2,0,2,Negative
24686,0.4166666666666667,71,102,104,28,2,1,1,1,3,0,2,0,2,2,1,2,Negative
24689,1,64,102,103,129,0,1,1,3,1,0,0,0,2,2,0,2,Negative
24692,8,52,99,172,147,0,1,1,3,1,0,2,1,2,2,0,1,Negative
24694,0.16666666666666666,35,102,100,46,2,0,2,3,2,2,2,0,2,2,1,2,Negative
24695,0.16666666666666666,134,100,171,22,2,0,1,1,1,2,2,0,2,2,0,2,Negative
24696,8,180,105,102,120,1,3,2,3,1,3,0,1,0,1,1,2,Positive
24698,0.16666666666666666,89,100,129,150,0,2,4,3,3,2,0,0,2,2,0,2,Negative
24700,0.9166666666666666,50,101,101,34,2,0,1,1,1,2,2,0,2,2,1,2,Negative
24705,1,85,99,187,32,0,1,1,3,1,2,2,0,2,2,0,2,Negative
24708,1,92,100,134,18,2,0,0,3,2,2,1,0,2,0,0,2,Negative
24709,1,23,103,148,32,2,0,2,2,3,1,0,0,1,1,1,3,Positive
24711,2,78,101,129,126,0,0,1,2,2,2,1,0,2,2,0,2,Negative
24716,0.3333333333333333,39,100,99,37,2,0,2,3,1,0,2,0,2,2,0,2,Negative
24718,0.08333333333333333,56,99,165,150,2,0,2,3,1,2,0,0,2,0,0,2,Negative
24720,8,33,99,137,58,2,1,1,3,3,2,0,0,2,2,0,2,Negative
24725,1,89,103,129,45,2,0,4,1,3,0,0,1,2,2,1,2,Positive
24727,2,44,102,104,47,2,0,1,3,3,2,0,0,2,2,0,2,Negative
24728,5,54,100,120,55,2,1,1,3,1,0,0,0,2,0,0,2,Negative
24729,2,40,99,134,124,2,0,1,1,1,1,2,0,2,2,0,0,Negative
24735,10,81,103,107,52,0,0,2,3,1,0,0,1,0,1,0,2,Positive
24736,0.5,80,101,136,39,1,3,1,1,3,2,2,0,2,2,0,2,Negative
24737,3,73,101,129,127,2,0,1,3,3,0,2,0,0,2,0,0,Negative
24746,10,42,101,165,57,2,1,2,3,3,0,0,0,2,2,0,2,Negative
24748,6,165,101,148,130,2,0,4,3,1,2,2,0,2,2,0,2,Negative
24751,7,44,102,159,23,0,1,4,3,3,2,0,0,2,2,0,0,Negative
24754,9,31,99,175,51,2,0,2,3,3,2,0,0,2,2,0,2,Negative
24755,4,63,101,150,45,0,0,4,1,3,2,1,0,0,2,0,2,Negative
24757,8,48,101,135,144,2,0,4,3,1,0,2,0,2,2,0,2,Negative
24758,1,61,101,110,53,2,0,2,2,1,2,2,0,2,2,0,2,Negative
24764,0.4166666666666667,32,102,137,29,2,2,4,2,1,2,0,0,2,2,0,2,Negative
24765,2,55,102,118,48,1,3,1,1,2,2,0,0,2,2,0,2,Negative
24767,1,33,102,95,144,2,0,2,3,1,2,2,0,2,2,0,2,Negative
24772,1,50,102,90,132,2,1,4,0,1,1,2,0,2,2,0,2,Negative
24773,4,86,100,170,41,2,1,4,2,1,2,1,0,2,2,0,2,Negative
24783,0.3333333333333333,21,102,127,33,2,2,4,1,0,2,2,0,2,0,0,2,Negative
24787,0.9166666666666666,29,102,182,55,2,0,2,1,1,2,2,0,2,2,0,2,Negative
24788,10,53,100,156,29,2,0,2,2,1,2,1,0,0,2,0,0,Negative
24795,1,54,105,159,32,2,2,4,1,0,0,0,1,0,1,1,0,Positive
24803,0.6666666666666666,30,100,98,131,2,0,2,1,1,2,2,0,2,2,0,2,Negative
24804,7,49,100,141,42,2,0,2,1,3,0,1,0,2,2,0,2,Negative
24809,7,82,100,145,44,2,0,2,1,1,0,2,0,2,2,0,2,Negative
24812,0.5833333333333334,38,99,100,133,2,0,1,3,2,0,2,0,2,2,0,2,Negative
24813,0.4166666666666667,38,102,158,47,2,0,2,3,1,2,2,0,2,2,0,2,Negative
24820,5,44,100,180,59,2,0,4,1,1,2,0,0,2,2,0,2,Negative
24821,2,48,100,145,60,2,0,4,3,3,1,2,0,2,2,0,1,Negative
24823,8,38,100,139,33,2,2,4,1,3,0,2,0,2,2,0,2,Negative
24824,0.25,74,102,188,23,0,0,2,3,3,0,2,0,2,2,1,0,Negative
24825,2,38,101,177,35,2,1,4,1,1,0,2,0,2,2,0,0,Negative
24826,0.16666666666666666,65,100,190,141,2,0,4,3,1,2,2,0,2,2,0,0,Negative
24832,0.9166666666666666,55,102,116,38,2,0,4,0,3,2,2,0,2,0,0,2,Negative
24833,2,80,100,177,30,2,0,3,1,1,0,0,0,2,2,0,0,Negative
24843,0.07692307692307693,11,100,189,57,2,2,4,1,2,2,0,0,2,2,0,2,Negative
24845,0.16666666666666666,39,100,174,40,2,2,0,1,1,2,2,0,0,2,0,2,Negative
24848,2,53,101,130,57,0,0,4,3,1,2,0,0,2,0,0,2,Negative
24853,2,43,100,156,134,2,0,1,3,3,1,1,0,2,2,0,0,Negative
24855,3,25,104,109,27,2,0,1,1,3,1,1,0,2,1,1,3,Positive
24856,1,50,105,99,42,2,2,4,1,2,3,0,0,1,0,0,2,Positive
24859,2,77,99,95,38,2,0,4,1,2,0,2,0,2,2,0,2,Negative
24861,2,17,102,143,48,2,0,1,3,3,0,2,0,2,2,0,2,Negative
24863,2,200,105,151,133,2,1,2,3,1,0,0,0,1,2,1,0,Positive
24866,1,168,102,113,18,2,2,4,3,1,2,1,0,2,2,0,2,Negative
24874,0.8333333333333334,43,99,113,123,2,0,4,0,1,1,1,0,2,2,1,2,Negative
24876,0.16666666666666666,76,104,120,20,2,0,2,3,3,0,0,1,0,0,1,2,Positive
24877,1,53,101,184,138,2,0,2,1,3,2,2,0,2,2,0,0,Negative
24878,0.16666666666666666,72,102,127,46,0,0,2,1,2,2,2,0,0,2,0,2,Negative
24879,0.5833333333333334,69,102,151,27,1,3,1,1,1,1,2,0,2,0,0,2,Negative
24888,5,84,101,155,23,2,0,1,3,1,2,2,0,2,2,0,2,Negative
24891,1,88,102,100,56,2,0,1,2,2,0,2,0,2,2,1,2,Negative
24893,2,89,101,98,56,1,3,4,2,3,2,2,0,2,2,0,4,Negative
24896,2,50,103,137,44,2,0,1,3,3,2,1,1,2,1,0,2,Positive
24900,0.08333333333333333,63,99,93,139,0,1,1,1,2,2,1,0,2,2,0,2,Negative
24902,3,47,99,133,53,2,0,1,3,3,0,2,0,2,0,0,0,Negative
24906,0.6666666666666666,13,102,161,18,2,0,2,1,3,2,0,0,2,0,0,2,Negative
24909,2,8,102,174,36,2,0,2,1,2,2,0,0,2,2,0,2,Negative
24910,1,23,99,175,135,2,0,1,1,3,0,2,0,2,2,0,2,Negative
24915,1,46,101,145,52,2,2,2,3,2,0,0,0,2,0,0,2,Negative
24916,1,80,100,146,131,2,2,2,3,0,0,2,0,2,2,0,2,Negative
24918,0.5,78,99,118,143,2,0,4,3,3,2,0,0,1,2,0,2,Negative
24920,6,33,101,99,54,2,0,4,1,2,0,2,0,2,2,0,1,Negative
24924,1,53,102,139,38,2,1,4,1,3,2,0,0,2,2,1,2,Negative
24931,0.16666666666666666,58,104,167,25,2,0,2,0,0,1,0,1,1,2,0,3,Positive
24935,1,68,100,135,34,2,2,0,2,3,2,2,0,2,2,0,2,Negative
24936,3,60,102,144,44,2,0,2,3,1,0,2,0,2,2,0,2,Negative
24937,6,69,101,95,60,2,0,2,3,3,0,2,0,2,2,0,0,Negative
24938,0.6666666666666666,47,100,149,25,1,3,0,2,3,2,2,0,2,0,0,2,Negative
24939,5,37,100,128,124,1,3,4,1,3,2,0,0,2,2,0,2,Negative
24941,2,11,102,170,37,2,0,1,3,3,0,2,0,2,2,0,2,Negative
24943,5,74,101,121,40,2,2,1,1,1,2,0,0,2,2,0,2,Negative
24953,5,34,100,88,26,1,3,1,3,3,0,0,0,2,2,0,2,Negative
24954,3,39,99,152,30,1,3,1,1,1,1,0,0,2,0,0,2,Negative
24955,2,72,101,117,147,2,2,2,1,3,1,2,0,0,2,0,2,Negative
24956,8,25,100,163,44,2,0,2,3,3,0,0,0,0,2,1,2,Negative
24962,1,86,101,159,120,2,0,4,1,1,2,1,0,2,0,0,2,Negative
24963,0.3333333333333333,158,102,168,39,2,1,4,3,1,2,1,0,0,2,0,2,Negative
24965,4,79,101,98,18,1,3,1,1,3,2,2,0,2,2,0,2,Negative
24968,5,55,102,182,19,1,3,4,1,1,1,2,0,2,2,0,2,Negative
